address,lon,lat 
"15 MITCHELL HOUSE, THE APPIAN WAY, DUBLIN 6",0,0
"15 NEPHIN VIEW MANOR, FOXFORD, MAYO",0,0
"15 SUMMERFIELD, OLD BAWN, TALLAGHT DUBLIN 24",0,0
"15 The Drive, Aylmer Heath, Newcastle",53.2993542,-6.492475
"16 TULLYHALL WAY, LUCAN, DUBLIN",53.3368748,-6.4427358
"161 EAGLE VALLEY, SARSFIELD RD, WILTON",0,0
"168 BURNELL SQUARE, NORTHERN CROSS, MALAHIDE ROAD",53.404113699999996,-6.180965010541591
"168 Dun na Carriage, Blackrock, GALWAY",0,0
"174 HOWTH RD, SUTTON, DUBLIN 13",53.3896029,-6.1086514
"181 HILLSIDE, GREYSTONES, WICKLOW",53.14695145,-6.072568850000001
"183 The Gallery, Donabate",53.4870723,-6.1522277
"184 Malahide Marina, Malahide, County Dublin",53.4546422,-6.1556016
"1892 MULLACASH MIDDLE, NAAS, CO KILDARE",0,0
"19 WHITETHORN WALK, LUSK VILLAGE, LUSK",53.5274419,-6.1604329
"2 Ballycasheen Gardens, Park Road Upper, Killarney",0,0
"2 POPLAR GROVE, MILLBROOK, NAAS",53.2196101,-6.6613046
"2 Stonepark Crescent, Pairc na Gcloch, Drumnasillagh",0,0
"2 THE LAURELS, WOODTOWN LODGE, SLIGO",0,0
"2 WALKINSTOWN PARK, WALKINSTOWN, DUBLIN 12",53.32877223212751,-6.302134410174962
"20 HOWTH LODGE, HOWTH RD, HOWTH DUBLIN 13",53.39116735,-6.08456881764851
"21 Cluain Aoibhinn, Rosslare",52.269131349999995,-6.394225762647999
"21 HUNTERS WALK, HUNTERS WOOD, DUBLIN",0,0
"21 ST AIDANS PARK AVE, MARINO, DUBLIN 3",53.366731849999994,-6.230400084969092
"217 GLENWOOD, DUBLIN RD, DUNDALK",53.9903537,-6.3937313
"22 Clarke's Wood, Mount Oval, Rochestown",0,0
"22 LAKE VIEW, CASTLEBLAYNEY, CO MONAGHAN",0,0
"22 WESTVIEW, CLOONFAD, CO ROSCOMMON",53.69118455,-8.755638204006445
"23 The Seasons, Carrigaline",0,0
"242 Swords Road, Santry, Dublin 9",53.3890427,-6.2459668
"25 An Crannog, Kingscourt Road, Carrickmacross",0,0
"25 Quay Street, Balbriggan",53.6098877,-6.1822177
"25 SKUNA BAY, GOREY, WEXFORD",52.5937859,-6.2150712
"26 An Crannog, Kingscourt Road, Carrickmacross",0,0
"27 An Crannog, Kingscourt Road, Carrickmacross",0,0
"28 An Crannog, Kingscourt Road, Carrickmacross",0,0
"28 Claremont, Ballyforan",53.4702912,-8.271186
"28 MILLBOURNE AVENUE, ASHBOURNE",53.5121864,-6.4115324
"29 An Crannog, Kingscourt Road, Carrickmacross",0,0
"3 BANCROFT PARK, TALLAGHT, DUBLIN 24",53.2902722,-6.352165114726476
"3 Cherbury Mews, Knocklyon",0,0
"3 NEWLANDS RD, CLONDALKIN, DUBLIN 22",53.31332355,-6.385424669480921
"3 THE AVENUE, FOX LODGE WOODS, RATOATH",53.5070082,-6.4534157582596805
"30 An Crannog, Kingscourt Road, Carrickmacross",0,0
"30A MOATVIEW GARDENS, COOLOCK, DUBLIN 17",53.402484650000005,-6.200197355997419
"31 Beverton Heights, Donabate",53.49211699999999,-6.159860986189518
"32 BROOKWAY, CLONMEL, TIPPERARY",0,0
"32 THE NURSURIES, KILLARNEY RD, BRAY",0,0
"35 KINVARA DR, DUBLIN HILL, CORK",51.9249071,-8.4643451
"35 Morrison Terrace, Ballina",0,0
"36 CASTLEFIELD WOODS, CLONSILLA, DUBLIN 15",53.3850523,-6.412395688443285
"39 St Helens Drive, Kilrane",0,0
"4 Allow Place, Freemount, Doneraile",0,0
"4 ARCADIA COURT, SKERRIES, DUBLIN",0,0
"4 CLONTARF EST, SKEHARD RD, BLACKROCK",0,0
"4 GLENARD, BALLINODE, SLIGO",0,0
"4 Mayeston Crescent, Mayeston Hall, St Margarets Road  Finglas",0,0
"4 MOUNT PLEASANT, MOUNTAIN TOP, LETTERKENNY",0,0
"42 SUMMER ST NORTH, DUBLIN 1",53.357185,-6.2519617
"43 NEWCASTLE MANOR SQ, NEWCASTLE, DUBLIN",0,0
"43 SUMMER ST NORTH, DUBLIN 1",53.357185,-6.2519617
"44 SUMMER ST NORTH, DUBLIN 1",53.357185,-6.2519617
"45 TEGAN COURT, SCREGGAN, TULLAMORE",53.245961199999996,-7.555470249999996
"47 The Rise, Meadowvale, Arklow",52.7864945,-6.173246085968332
"48 KILRANE MANOR, ROSSLARE HARBOUR, WEXFORD",52.23991215,-6.35800577051311
"5 BALLYBANE COTTAGES, MONIVEA ROAD, GALWAY",0,0
"5 Bremore Cottages, Flemington Lane, Balbriggan",0,0
"50 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14",53.2680912,-6.2498926
"53 GIMONT AVE, ENNISCORTHY, WEXFORD",52.49522915,-6.554519575383901
"53 Liscreagh, Murroe",0,0
"56 BELMONT GREEN, ATHGARVAN RD, NEWBRIDGE",0,0
"6 Fernhill Road, Aikens Village, Stepaside",0,0
"6 WEST TERRACE, INCHICORE, DUBLIN 8",53.3394635,-6.3209233
"60 WOODSTREAM, COOLANEY",54.1676076,-8.6076871
"69 THE DUNES, PORTMARNOCK, DUBLIN",53.4228222,-6.1330611
"6THORNHILL, STRANDHILL ROAD, SLIGO",0,0
"7 BIRCH AVE, JOHNSTOWN WOOD, NAVAN",0,0
"7 MAPLE SQ, CASTLE PARK, CORK",0,0
"7 ST CLEMENTS PARK, POINT RD, DUNDALK",54.006448,-6.3717969
"70 ATLANTIC WAY, BUNDORAN, DONEGAL",54.4805115,-8.2776718
"70 Carrowmore Meadows, Knock",0,0
"71 Hampton Square, Navan Road, Dublin 7",0,0
"71 RAHANINE MANOR, ROCHFORD BRIDGE, WESTMEATH",0,0
"73 SEAPARK DRIVE, CLONTARF, DUBLIN 3",53.362066,-6.1861871
"8 Clanmaurice, Lixnaw",0,0
"8 GALWAY BAY APTS, LOWER SALTHILL, GALWAY",0,0
"8 GREENTREES RD, GREENHILLS, DUBLIN 12",0,0
"8 SLIEVENAMON RD, THURLES, TIPPERARY",52.6771895,-7.8127704
"8 STATION RD, KILDARE",0,0
"8 STRAND STREET, YOUGHAL, CORK",51.950284,-7.8433674
"8 SUMMERHILL, MAGHERINTURE, BUNCRANA",0,0
"9 ST MUREDACHS TERRACE, BALLINA, MAYO",0,0
"9 The Starlings, Shanganagh Road, Shankill",0,0
"91 LOWER CLARKS RD, BALLYPHEHANE, CORK",0,0
"95 THE ATRIUM, ROEBUCK HILL, ROEBUCK RD DUBLIN 14",0,0
"9A CEDARWOOD AVE, LOUGHBOY, KILKENNY",0,0
"ABBEYLAND, EYRECOURT, BALLINASLOE",0,0
"AGHERN EAST, CONNA, MALLOW",0,0
"ALMORAH VILLAS, SPY HILL, COBH",0,0
"APARTMENT 12, STEAMBOAT QUAY, LIMERICK",0,0
"Apartment 33 Block C, Parkside, Portlaoise",0,0
"APT 1, 16 THOMAS STREET, GOREY",0,0
"APT 213 BLOCK A HAMPTON LODGE, GRACE PARK ROAD DUBLIN 9",0,0
"APT 23, STRAWBERRY HILL, WATERFORD",0,0
"APT 35, FRASCATI HALL, SWEETMANS AVE",0,0
"APT 3, 12 THE TERRACE, TRAMORE",0,0
"APT 4, 2  HENRIETTA ST, DUBLIN 1",0,0
"Apt.147 The Old Distillery, Beresford Street, Smithfield",0,0
"ARDESKIN, DONEGAL TOWN, DONEGAL",0,0
"ASHGROVE, BALLYHOOLY, CO CORK",51.9179227,-8.4479603
"BALLINACARNEY, GREEN ROAD, CARLOW",0,0
"BALLINAHILLEN, CLOUGH, GOREY",0,0
"BALLINAKILL, BROADFORD, MOYVALLEY",0,0
"BALLYHANE, MILFORD, CHARLEVILLE",0,0
"BALLYHEA, CHARLEVILLE, CORK",0,0
"BAWNANEEL, BALLINGARRY, CO CORK",0,0
"CARRALAVIN, BONNICONLON, BALLINA",0,0
"CHURCH AVENUE, AHASCRAGH, BALLINASLOE",53.3963548,-8.33244914894923
"CLOMANTAGH, FRESHFORD, KILKENNY",0,0
"COOLREE, ROBERTSTOWN, NAAS",0,0
"CORRAGAUN, NEWPORT, CO MAYO",53.666081,-9.8914296
"COTTAGE 3, BLAINROE, WICKLOW",0,0
"CRAIG, MUFF, DONEGAL",0,0
"DERRYNAMANSHER, ANNAGRY, DONEGAL",0,0
"Drum House, Letterkenny, Donegal",55.205210300000005,-7.632251909259258
"DRUMLAUNAGHT, STRADONE, CAVAN",53.98441085,-7.235552809809764
"Dunree, linsfort, Buncrana",0,0
"EGOOL, KILMOVEE, BALLAGHADEREEN",0,0
"GARROWHILL, NEWTOWNFORBES, LONGFORD",0,0
"GLENAREE, FEIGHCULLEN, RATHANGAN",0,0
"GLENVILLE PARK, GLENVILLE, CO CORK",52.0495832,-8.426715851584472
"Harfield House, Inch, Gorey",0,0
"Harmony Cottage, Rangue, Killorglin",0,0
"Killygone, Newbliss",0,0
"LAMANAGH, BOHERBUE, MALLOW",0,0
"Laravoolta, Enniskeane",0,0
"LEISH, 56 NEWRY RD, DUNDALK",0,0
"LOUGH ALEA, BURNIA, VIRGINIA",0,0
"LOWER ARDOUGHTER, BALLYDUFF, TRALEE",0,0
"Mac Art Meadows, leitrim cross, newtownforbes",0,0
"macart meadows, leitrim cross, newtownforbes",0,0
"MAHONBURG, INCH, ENNIS",0,0
"MAIN ST, WHITEGATE, CLARE",52.95468495,-8.372587337633014
"MALCON HOUSE, BAILE DOITE, MOYCULLEN",0,0
"No. 44 Delgany Hills, Delgany",53.13412795,-6.081019570391129
"ORION, HARTLANDS ROAD, THE LOUGH",0,0
"ORMSTON, GLASHEEN RD, CORK",0,0
"PHILLINSTOWN, TRIM, MEATH",53.573992450000006,-6.85175850287975
"Pollereagh, Kilnaleck",0,0
"ROSSBEG, WESTPORT, MAYO",53.795642099999995,-9.557401183154468
"RUSKEY UPPER, CONVOY, CO DONEGAL",0,0
"Sky Road, Clifden",53.4890961,-10.0286586
"SLIEVE ELVA FARMHOUSE, KILMOON, LISDOONVARNA",0,0
"ST ANNES, KELLS ROAD, ATHBOY",53.6208674,-6.907854169991721
"ST ANNS, RATHSCANLAN, TUBBERCURRY",0,0
"THE HOLLIES, TIERNALEAGUE, CARNDONAGH",0,0
"TOGHER, VALLEYMOUNT, WICKLOW",0,0
"1 CLANCY ST, FERMOY, CORK",52.1343386,-8.2788728
"1 THE CLOSE, MELROSE PARK, SWORDS",53.4458866,-6.20635933112165
"1 THE FAIRWAYS, STATION RD, PORTMARNOCK",0,0
"10 Sleepy Hollow, Kinsealy Lane, Malahide",0,0
"106 SHANARD RD, SANTRY, DUBLIN 9",0,0
"108 THE GRANGE, LETTERKENNY, DONEGAL",0,0
"11 ARD COILLTE, BALLINA, KILLALOE",0,0
"11 WOODVIEW HEIGHTS, DUNBOYNE, MEATH",0,0
"119 BOYNE VIEW, AVONDALE, TRIM",0,0
"120 Adamstown Avenue, Adamstown Square, Adamstown",53.3377604,-6.4591342
"13 LOWER CONDRENS LANE, ARKLOW, WICKLOW",0,0
"14 The Orchard, Chapel Hill, Macroom",0,0
"15  Headfort Park, Kells",53.7275104,-6.8715602
"15 WOODFORD, BREWERY RD, STILLORGAN",0,0
"18 CLONMORE RD, NORTH STRAND, DUBLIN 3",53.3579218,-6.245336781250001
"18 Cluainin, Shannon",0,0
"18 CREE RUA, BALLYMAHON, LONGFORD",0,0
"2 MELL COURT, MELL, DROGHEDA",0,0
"2 RATHMORE PARK, RICHMOND HILL, CORK CITY",0,0
"20 JOHN ST, ENNISCORTHY, WEXFORD",0,0
"205 DUN EOIN, CARRIGALINE, CORK",51.8205524,-8.4053754
"21 BIRCHDALE RD, KINSEALY COURT, KINSEALY",0,0
"21 THE GREEN, CLARA, OFFALY",53.3436811,-7.6120702
"22 BURNSIDE PARK, LETTERKENNY, DONEGAL",55.1788745,-7.6243304
"22 Walkinstown Drive, Walkinstown, Dublin 12",53.318983,-6.3332469
"22, South Circular Road",54.6490218,-5.6557356
"24 DALE DR, LOWER KILMACUD RD, STILLORGAN",53.2891823,-6.2120168
"24 FRAUN HILL, SWINFORD, MAYO",0,0
"24 HEYWOOD RD, CLONMEL, TIPPERARY",52.356136,-7.70979585
"25 CASTLEWELL, COURTBRACK AVE, SOUTH CIRCULAR RD",0,0
"28 CHAPLEWOOD, KILMUCKRIDGE, GOREY",0,0
"28 CHIEFTAINS DR, CHIEFTAINS WAY, BALBRIGGAN",0,0
"3 ARD NA CORANN, MIDDLETON, CO.CORK",0,0
"3 SWAN VIEW, WEXFORD, WEXFORD",52.332976,-6.4578305
"30 SEAVIEW, LOTT LANE, KILCOOLE",0,0
"30 Whitethorn Grove, Gortlee, Letterkenny",0,0
"34 BEECHBROOK PARK, KILMUCKRIDGE, GOREY",0,0
"35A METROPOLITAN APTS, INCHICORE ROAD, KILMAINHAM",53.34160625,-6.31435068683024
"4 CRUAGH AVE, STEPASIDE, DUBLIN",53.25147054999999,-6.2060333325312556
"4 SHELBOURNE PARK MEWS, RINGSEND RD, DUBLIN 4",53.34144845,-6.234452708369975
"4 TARMON HARBOUR, TARMONBARRY, ROSCOMMON",0,0
"40 BEECHFIELD HEIGHTS, CASTAHEANY, DUBLIN 15",0,0
"42 Beechwood Park, Churchquarter, Granard",0,0
"43 Castlerock Avenue, Castleconnell",0,0
"43 Stratton Walk, Adamstown Square, Adamstown",53.3381515,-6.4635931
"47 THORN CHASE, SKERRIES RD, RUSH",0,0
"48 HAZELBROOK RD, TERENURE, DUBLIN 6",53.312397,-6.2958995
"49 LOWER BEECHWOOD AVE, RENALAGH, DUBLIN 6",0,0
"49 ROSEVILLE COURT, BRAY",53.2084452,-6.115581899903761
"5 GLENMALURE PARK, RIALTO, DUBLIN 8",0,0
"5 LIOS RD LIOS RUA, BALLYVOLANE, CORK",0,0
"5 ST PAULS TERRACE, ATHLONE, WESTMEATH",53.4215581,-7.9526884
"53 SCEILG ARD, HEADFORD RD, GALWAY",0,0
"54 SEVEN OAKS, SARSFIELD RD, BALLYFERMOT DUBLIN 10",0,0
"58 BOROIMHE BEECH, SWORDS, DUBLIN",53.4444314,-6.2351529
"7 BELMONT AVENUE, ROCHESTOWN, CORK",51.8701387,-8.3940996
"7 BELMONT AVENUE, ROCHESTOWN, CORK",51.8701387,-8.3940996
"7 Carrig Ean, Edenderry",0,0
"7 GILTSPUR BROOK, BRAY, WICKLOW",53.1912925,-6.1148415
"75 GLEN HEIGHTS PARK, BALLYVOLANE, CORK",0,0
"79 LARKHILL RD, WHITEHALL, DUBLIN 9",53.3856261,-6.2496629
"8 MOUNT PROSPECT LAWNS, CLONTARF, DUBLIN 3",53.3677881,-6.1904762
"8 THE FAIRWAYS, CASTLEREA, ROSCOMMON",0,0
"8 WESTFIELD DR, OUTRATH RD, KILKENNY",0,0
"86 MEADOW HILL, KILTOY, LETTERKENNY",0,0
"9 CLOGHEEN GROVE, CLONAKILTY, COUNTY CORK",0,0
"9 CONGRESS RD, TURNERS CROSS, CORK",51.887963,-8.4710447
"9 HIGHFIELD LODGE, HIGHFIELD GOLF COURSE, CARBURY",0,0
"92A ASHFIELD, MULLINGAR, CO WESTMEATH",0,0
"94 ARD AULIN, MUNGRET, LIMERICK",0,0
"AILLEMORE, LOUISBURGH, CO MAYO",0,0
"Apartment 19, Windmill Lodge, Crumlin",0,0
"Apartment 3, Chapelhill, Chapelizod",0,0
"APT 10 THE HAVEN, 405 407 STILLORGAN RD, STILLORGAN",0,0
"APT 1, WALLBROOK, MARTIEMO GARDENS WEST",0,0
"APT 2 THE GIFT CENTRE, NORTHGATE STREET, ATHENRY",0,0
"APT 2, RAHENY WOOD, RAHENY RD DUBLIN 5",0,0
"Apt 53 Fitzwilliam Quay, Ringsend, Dublin 4",0,0
"BALLYDANIEL, BALLMACODA, CO CORK",0,0
"BALLYDREHID, CAHIR, TIPPERARY",52.4028078,-7.958417696493614
"BIRCHWOOD, ROSENALLIS, LAOIS",0,0
"CALLACOON, LOUISBURGH, CO MAYO",0,0
"CLADDAGHDUFF, GALWAY",53.544444,-10.141667
"CLOUGH, VILLIERS TOWN, CO.WATERFORD",0,0
"CURRY, STROKESTOWN, ROSCOMMON",0,0
"DECSDEN, 44 BAYVIEW, KILLEA RD",0,0
"EAGLE LODGE, NAAS, KILDARE",0,0
"FOXPOINT, BARNATRA, BALLINA",0,0
"GORTAVRANNER, CLONDROHID, MACROOM",51.94843325,-9.016817390206352
"GROTNAGROSS, ATHEA, CO LIMERICK",0,0
"HYDE STREET, MOHILL, CO LEITRIM",53.9198597,-7.8651987
"KNOCKADOSAN, RATHDRUM, WICKLOW",52.9293431,-6.2464553
"KNOCKBRACK, CLONLARA, CLARE",0,0
"LEGANARA ROAD, KENTSTOWN, NAVAN",0,0
"Little Johnstown, Longwood",0,0
"Lower Bunree, Ballina",0,0
"MINERVA VILLA, DUBLIN RD, HAGGARDSTOWN",53.97153925,-6.3903883
"MOORTOWN, RATHCOFFEY, CO KILDARE",0,0
"ROSEMOUNT, CLIFDEN/CLARA, CO KILKENNY",0,0
"ST THERESA, GREENHILL, NEWCESTOWN",0,0
"STONE GATE LODGE, CONG, CO GALWAY",0,0
"TEACH NA COILLE, CLOONAHERNA, TULLA",0,0
"1 BELFRY WAY, THE CLOISTERS, ARDMORE",0,0
"1 CLADY MEADOWS, ROBINSTOWN, NAVAN",53.59216835,-6.72772434293696
"1 DARTMOUTH TCE, DUBLIN 6, DUBLIN",53.328612199999995,-6.257476182511208
"1 WEAVERS WAY, WHEATON HALL, DUBLIN RD",0,0
"10 ARD RIGH PLACE, STONEYBATTER, DUBLIN 7",0,0
"10 FORGEHILL GREEN, STAMULLEN, MEATH",0,0
"10 The Starlings, Shanaganagh Road, Shankill Co. Dublin",0,0
"106 FEARANN RI, DOUGHISKA, GALWAY",0,0
"11 MARYBOROUGH GREEN, DOUGLAS, CORK",51.864554,-8.4140491
"116 SILCHESTER PARK, GLENGEARY, DUBLIN",0,0
"119 WELLPARK GR, GALWAY, GALWAY",53.281717099999995,-9.026571099542188
"12 EUSTON ST, GREENORE, LOUTH",54.0316138,-6.1328085
"12 FORTLANDS, HERBERT AVE, MERRION RD DUBLIN 4",0,0
"13 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",53.372336950000005,-6.3696829551801795
"14 MANOR LAWN, LISDUGGAN, WATERFORD",52.2521308,-7.128971
"14 SEAVIEW TERRACE, KILLALA, CO MAYO",0,0
"15 CASTLEMANOR RETIREMENT VILLAGE, BILLIS, CAVAN",0,0
"15 LUTTRELLPARK CLOSE, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15",0,0
"15 REDWOOD AVE, BROOMFIELD, MIDLETON",0,0
"15 RINN NA SHIONA, MONEEN, CASTLEBAR",0,0
"16 SCRAMOGUE MANOR, SCRAMOGUE",0,0
"169 CAISLEAN NA HABHANN, CASTLETROY, LIMERICK",0,0
"17 LANA NA PAIRCE, BALLOWEN LANE, LUCAN",0,0
"18 The Grove, Hanstead, Lucan",0,0
"19 CRESTWOOD, COOLOUGH ROAD, GALWAY",0,0
"2 ELIZABETH TERRACE, ALBERT RD, CORK",0,0
"2 WILLOW PARK, DELGANY WOOD, DELGANY",53.1348261,-6.0844452
"20 SPRINGFIELD RD, TERENURE, DUBLIN 6W",53.2997797,-6.298293
"20 ST KEVINS GARDENS, DARTRY, DUBLIN 6",53.3100019,-6.2639423
"22 KILNAMANAGH COURT, CLONOULTY, CO TIPPERARY",52.6042889,-7.9590745
"22 THE COVE, ROSSLARE STRAND, WEXFORD",52.2717547,-6.3915978
"23 WINDERMERE APTS, 30 GILFORD RD, SANDYMOUNT DUBLIN 4",0,0
"25 GLENHEIGHTS PARK, BALLYVOLANE, CORK",0,0
"25, RIVERSIDE GROVE, CLONSHAUGH DUBLIN 17",0,0
"26 HOLYWELL DR, SWORDS, DUBLIN",53.4460732,-6.2123778
"27 ST JAMESS RD, WALKINSTOWN, DUBLIN 12",0,0
"3 BALLINDRIMLEY ROAD, CASTLEREA, CO ROSCOMMON",0,0
"3 Electric Terrace, Off Victoria Road",0,0
"32 THE MEADOW, ROS FEARNA, MURROE",0,0
"33 DEAN SWIFT GREEN, DUBLIN 11, DUBLIN",53.384946850000006,-6.2691333589698495
"34 BROADMEADOW CASTLE, ASHBOURNE, MEATH",53.5097165,-6.3975109
"35 Heathervale, Garryduff Drive, Castlebar",0,0
"362 ST JOHNS PARK, WATERFORD, WATERFORD",52.2406297,-7.10595
"37 BOLANDS COURT, GORT, GALWAY",53.06904405,-8.82434678485234
"4 ELM PARK TERRACE, TERENURE, DUBLIN 6W",53.3111665,-6.2840206
"40 & 41 The Oaks, Frenchpark",0,0
"41  Welwyn Road, Maryborough Woods, Cork",0,0
"45 THE PARK SKERRIES ROCK, SKERRIES, DUBLIN",53.57718625,-6.117295192729063
"5 BALLYBEG, CLARECASTLE, ENNIS",0,0
"5 Boyne House, Custom House Square, Mayor Street Lower",0,0
"5 Castle Court, Church Road, Carrigaline",51.8160837,-8.3782584
"50 Clonminch Wood, Tullamore",53.260229800000005,-7.47982545
"56 STREAMVILLE RD, DONAGHMEDE, DUBLIN 13",0,0
"63 RIVERMILL VIEW, NAVAN, MEATH",53.65337825,-6.6812397801819206
"65 MCCABE VILLAS, BOOTERSTOWN, BLACKROCK",0,0
"7 RIVERBANK, CLOONFAD, ROSCOMMON",0,0
"70 WIERVIEW DR, STILLORGAN, DUBLIN",0,0
"76 SPA ROAD, TRALEE, CO. KERRY",52.2699295,-9.7205881
"8 Castlegate Rise, The Sentinel, Adamstown",0,0
"8 MEADOW PARK LAWN, BALLYVOLANE, CORK",0,0
"8 St Esra Close, Killester Avenue, Killester",0,0
"9  Castlegate Rise, Castlegate, Adamstown",0,0
"91 THE FORUM, BALLYMOSS RD, SANDYFORD DUBLIN 18",53.2783225,-6.2107214
"95 KNOCKAPHUNTA PARK, CASTLEBAR, MAYO",53.8433457,-9.3207464
"9, GRAND CANAL BANK, RIALTO DUBLIN 8",0,0
"APT 14 FAIR ST HOUSE, FAIR ST, DROGHEDA",53.7163195,-6.3541272
"ATHLONE ROAD, MOATE, WESTMEATH",53.3959047,-7.7324762
"ATTYGARA, PROTUMNA, GALWAY",0,0
"BALLYGARRETT, GOREY, WEXFORD",52.5824042,-6.236651299055976
"BARNAHALLA, BALLAGHADEREEN, ROSCOMMON",0,0
"CAHERCREA, LOUGHREA, GALWAY",53.18064445,-8.603040939288874
"CAKESTOWN, GLEBE, KELLS",0,0
"CARPE DIEM, CRAGLEA, KILLALOE",0,0
"CLOONAGEERAGH, KILROOSKEY, ROSCOMMON",0,0
"Corveen, Derrybeg",0,0
"Deerpark, Boyle",53.989510949999996,-8.296015094425215
"DUNBRODY, CAMPILE, NEW ROSS",52.283605449999996,-6.959546616900774
"EGMONT PLACE, KANTURK, CO CORK",52.263669199999995,-8.74434009892881
"FOREST VIEW, CLOONTRASK, CASTLEREA",53.75286145,-8.511472511573846
"GREENFIELD HOUSE, BELGARD, KILCOCK",0,0
"Kellysheight, Castlegregory",0,0
"KILCLOONEY, KNOCKANEVIN, KILMALLOCK",0,0
"KILDINAN, CORK",52.071383,-8.373973984922515
"Killahagan, Drom, Templemore",0,0
"Kinnegad Road, Ballivor",0,0
"Main Street, Schull",51.5268971,-9.5459354
"NO. 5 ST. MARYS TERRACE, KILLARNEY, CO. KERRY",52.0611089,-9.5150333
"Scart, Kildorrery",52.2385758,-8.415959143414284
"STONELODGE, GARVILLE DRIVE, GARVILLE AVENUE",0,0
"WESTLEIGH, BANOGUE, GOREY",0,0
"WHITEROCK, MIDLETON, CO. CORK",51.90981915,-8.1273183304383
"WINSLIABH, KNOCKATAGGART, SKIBBEREEN",0,0
"1 Casey Lane, Kilmannon, Murrintown",0,0
"1 Cloch Chora, Corofin",0,0
"10 SEA SPRAY APT, MAIN ST, BUNDORAN",0,0
"101 Quignalecka, Sligo Road, Ballina",0,0
"108 SANDFORD RD, RANELAGH, DUBLIN 6",53.3216469,-6.2467921
"11 The Starlings, Shanganagh Road, Shankill",0,0
"12 ASHCROFT, CLOYNE, CORK",51.8640089,-8.1204704
"12 Bothar Tighernan, Attirory, Carrick-On-Shannon",0,0
"12 STOCKTON GREEN, CASTLEKNOCK, DUBLIN 15",53.37318755,-6.357403308233122
"12 THE GLADE, OLDTOWN MILL, CELBRIDGE",53.3470559,-6.550766
"13 DRUMCLIFFE DR, DUBLIN 7, DUBLIN",53.364835,-6.2948373
"13 RUSHBROOK GROVE, TEMPLEOGUE, DUBLIN 6W",53.30050325,-6.32805405
"13 WHITE ABBEY LAWNS, KILDARE, KILDARE",53.1603935,-6.9167139
"14 SEATOWN, DUNDALK, LOUTH",54.005804,-6.3960952
"147 BEAUMONT ROAD, WHITEHALL, DUBLIN 9",53.3827,-6.2377912
"157 Hampton Wood Road, Hampton Wood",53.4050212,-6.2904717
"16 Aldergrove, Mount Pleasant",0,0
"17 The Lawns, Moyglare Hall  Moyglare Road, Maynooth",0,0
"18 LUTTRELSTOWN RISE, LUTTRELSTOWN, DUBLIN 15",0,0
"188 Briarwood Avenue, MULHUDDART, DUBLIN 15",0,0
"1A CARROWMORE MEADOWS, KNOCK, CO MAYO",0,0
"2 4 DE BRUIN COURT, POLEBERRY, WATERFORD",0,0
"2 Emmet Place, Emmet Street, Clonmel",0,0
"2 GLEANN NA GCAOR, MONAGEAR, ENNISCORTHY",0,0
"2 WOODSTOCK, KILCOOLE, WICKLOW",53.1022195,-6.0642803
"20 CEDARWOOD PARK, DUBLIN 11, DUBLIN",53.3957441,-6.2865996
"200 FERNHILL, ARKLOW, WICKLOW",52.7918696,-6.171456958432318
"21 SEAGRANGE RD, BALDOYLE, DUBLIN 13",53.3949534,-6.1388874
"22 Abbey Close, Tullow",0,0
"22 ATHLUMNEY HALL, NAVAN, MEATH",53.6479774,-6.656752151213592
"22 Moyard, Shanballa, Ennis",0,0
"23 THE DRIVE, DROGHEDA, LOUTH",53.725256200000004,-6.338720474746426
"24 CARRIGHMORE, AYLESBURY, OLD BAWN DUBLIN 24",0,0
"24 GREENAUN, NAAS, KILDARE",53.2257678,-6.6534799
"25 COUNTRY MEADOWS, TUAM, GALWAY",53.50830575,-8.859158235203454
"25 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W",53.301336500000005,-6.307429013630608
"26 ADDISON RD, DUBLIN 3, DUBLIN",53.3620755,-6.2385196
"26 BELVEDERE PLACE, NORTH CIRCULAR RD, DUBLIN 1",0,0
"26 Castleland Park Avenue, Balbriggan, County Dublin",53.5991123,-6.1782516
"26 SARSFIELD ST, NENAGH, TIPPERARY",52.8635783,-8.202457476599065
"28 Adamstown Park, Adamstown Square, Adamstown",53.3382015,-6.4661526
"28 THE LODGE, CLASSES LAKE, OVENS",51.8826064,-8.6265274
"29 FAIRFIELD CLOSE, DINGLE, CO KERRY",52.1429817,-10.2729272
"341 KILDARE RD, CRUMLIN, DUBLIN 12",53.3248536,-6.314108399999999
"37 MOREHAMPTON RD, DONNYBROOK, DUBLIN 4",53.3274948,-6.2442486
"376 BOIREANN BHEAG, ROSCAM, GALWAY",0,0
"38 HAMMOND ST, BLACK PITTS, DUBLIN 8",0,0
"4 CAMBERLEY ELMS, CHURCHTOWN, DUBLIN 14",53.2952852,-6.2608913
"4 Emmet Place, Emmet Street, Clonmel",0,0
"40 AVOCA AVE, BLACKROCK DUBLIN, DUBLIN",53.2953675,-6.188995654550821
"46 Pondfields, New Ross, Co. Wexford",52.391069599999994,-6.937910064157707
"49, North Great Georges Street",53.355236250000004,-6.261345715863861
"5 Lennon View, RAMELTON, DONEGAL",0,0
